식당(ID),식당명,지역명,어워드정보설명,(RTI)지수,온라인화진행여부,수용태세지수,인기도,트립어드바이저평점,씨트립평점,네이버평점,식당상태
412215,좋은사람들,전라북도 전주시,,0.1,Y,0.1,0.11,,,4.43,운영중
412216,콩샌 서곡점,전라북도 전주시,,0.1,Y,0.12,0.01,,,4.66,운영중
412218,신포우리만두 전주서부신시가지점,전라북도 전주시,,0.09,Y,0.14,0.33,,,4.27,운영중
412228,안심농장,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.35,운영중
412230,다온초밥,전라북도 전주시,,0.1,Y,0.15,0.13,,,4.48,운영중
412234,송송치맥,전라북도 전주시,,0.1,Y,0.12,0.03,,,4.55,운영중
412235,전주콩나루콩나물국밥 휴먼시아점,전라북도 전주시,,0.09,Y,0.25,0.1,,,4.2,운영중
412236,하루사께,전라북도 전주시,,0.1,Y,0.12,0.02,,,4.43,운영중
412238,해피돈스,전라북도 전주시,,0.1,Y,0.13,0.14,,,4.33,운영중
412244,BHC치킨 효자신도시점,전라북도 전주시,,0.09,Y,0.12,0.1,,,4.19,운영중
412251,차이나팬더,전라북도 전주시,,0.09,Y,0.15,0.33,,,4.19,운영중
412252,청담일식,전라북도 전주시,안심식당,0.09,Y,0.14,0.23,,,4.2,운영중
412255,윤참치,전라북도 전주시,,0.09,Y,0.15,0.33,,,4.26,운영중
412257,이지비부대찌개,전라북도 전주시,,0.1,Y,0.09,0.01,,,4.29,운영중
412274,양푼집 효자삼천점,전라북도 전주시,,0.1,Y,0.09,0.11,,,4.47,운영중
412278,완산성순대국,전라북도 전주시,,0.09,Y,0.12,0.07,,,4.27,운영중
412281,쭈불로드 도청점,전라북도 전주시,,0.09,Y,0.12,0.33,,,4.24,운영중
412282,족발타령중화산점,전라북도 전주시,,0.1,Y,0.12,0.01,,,4.58,운영중
412287,소문난고깃집 서곡점,전라북도 전주시,,0.1,Y,0.12,0.04,,,4.43,운영중
412290,온다라순대국밥 도청점,전라북도 전주시,,0.09,Y,0.13,0.33,,,4.15,운영중
412291,모두랑을지로골뱅이족발,전라북도 전주시,,0.1,Y,0.13,,,,4.67,운영중
412298,돼지막본점,전라북도 전주시,,0.1,Y,0.12,0.17,,,4.32,운영중
412300,푸른달 스물이레,전라북도 전주시,,0.1,Y,0.18,0.33,,,4.32,운영중
412307,이셰프하우스,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.36,운영중
412310,두여인생막걸리,전라북도 전주시,,0.1,Y,0.13,0.34,1,,3.31,운영중
412313,배스킨라빈스 전주 삼천점,전라북도 전주시,,0.1,Y,0.17,0.11,,,4.39,운영중
412318,얌스신시가지점,전라북도 전주시,,0.1,Y,0.3,0.03,,,4.49,운영중
412319,핸즈커피중화산점,전라북도 전주시,,0.09,Y,0.16,0.31,,,4.14,운영중
412320,이디야커피 전주서신주민센터점,전라북도 전주시,,0.1,Y,0.27,0.17,,,4.32,운영중
412324,이디야커피 전주평화사거리점,전라북도 전주시,,0.1,Y,0.27,0.12,,,4.29,운영중
412330,커브커피,전라북도 전주시,,0.09,Y,0.12,0.02,,,4.13,운영중
412333,팬도로시 전주대점,전라북도 전주시,,0.1,Y,0.12,0.03,,,4.42,운영중
412342,이디야커피 전주대점,전라북도 전주시,,0.09,Y,0.29,0.02,,,4.09,운영중
412344,산들도시락,전라북도 전주시,,0.09,Y,0.17,0.03,,,4.24,운영중
412350,바라봄,전라북도 전주시,,0.11,Y,0.11,0.02,,,4.79,운영중
412355,다인,전라북도 전주시,,0.09,Y,0.14,0.06,,,4.09,운영중
412357,달인매콤돈까스,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.49,운영중
412359,카페테라,전라북도 전주시,,0.1,Y,0.16,0.2,,,4.4,운영중
412365,산티아고,전라북도 전주시,,0.1,Y,0.12,0.22,,,4.4,운영중
412371,고투커피,전라북도 전주시,,0.1,Y,0.15,0.11,,,4.56,운영중
412373,가빈가배커피,전라북도 전주시,,0.11,Y,0.21,0.14,,,4.77,운영중
412376,코펜하겐 전주신시가지점,전라북도 전주시,,0.1,Y,0.15,0.04,,,4.52,운영중
412396,코코호도 효자점,전라북도 전주시,,0.09,Y,0.12,0.02,,,4.23,운영중
412397,뚜레쥬르,전라북도 전주시,,0.1,Y,0.13,0.03,,,4.34,운영중
412415,지지고 전북대점,전라북도 전주시,,0.1,Y,0.14,0.21,,,4.6,운영중
412417,몽레브,전라북도 전주시,,0.1,Y,0.17,0.33,,,4.56,운영중
412425,성근커피바,전라북도 전주시,,0.1,Y,0.14,0.26,,,4.46,운영중
412435,동창갈비,전라북도 전주시,모범음식점,0.1,Y,0.17,0.29,,,4.42,운영중
412450,케이스타피자,전라북도 전주시,,0.19,Y,0.15,0.08,4,,4.46,운영중
412452,돌돌,전라북도 전주시,,0.21,Y,0.15,0.2,5,,4.25,운영중
412457,다미참치,전라북도 전주시,,0.16,Y,0.14,0.12,3,,4.35,운영중
412481,샤브도둑,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.42,운영중
412485,현대옥 전주하가점,전라북도 전주시,,0.1,Y,0.24,0.09,,,4.38,운영중
412500,김가네 부대찌개,전라북도 전주시,,0.1,Y,0.12,0.33,,,4.3,운영중
412501,강변순대,전라북도 전주시,,0.1,Y,0.12,0.2,,,4.42,운영중
412503,최동민양푼갈비,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.48,운영중
412513,돈데이송천점,전라북도 전주시,,0.1,Y,0.1,0.02,,,4.47,운영중
412518,번지농장돌판아구찜 송천점,전라북도 전주시,,0.1,Y,0.14,0.06,,,4.37,운영중
412529,S.T카페,전라북도 전주시,,0.09,Y,0.14,0.19,,,4.2,운영중
412532,전북대학교영빈관,전라북도 전주시,,0.1,Y,0.14,0.23,,,4.6,운영중
412538,닭터닭갈비 전북대점,전라북도 전주시,,0.09,Y,0.11,0.33,,,4.26,운영중
412544,이디야커피 전북대점,전라북도 전주시,,0.1,Y,0.17,0.06,,,4.36,운영중
412556,이디야커피 전주안골네거리점,전라북도 전주시,,0.1,Y,0.13,0.11,,,4.33,운영중
412560,이디야커피 전북대2호점,전라북도 전주시,,0.1,Y,0.28,0.02,,,4.28,운영중
412561,몽소로,전라북도 전주시,,0.09,Y,0.1,0.06,,,4.12,운영중
412565,로고스커피숍,전라북도 전주시,,0.1,Y,0.11,0.07,,,4.37,운영중
412566,이디야커피 전주송천용소점,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.33,운영중
412568,이디야커피 전주아중리점,전라북도 전주시,,0.09,Y,0.15,0.04,,,4.22,운영중
412571,빈앤빈,전라북도 전주시,,0.1,Y,0.12,0.09,,,4.36,운영중
418316,홍루이젠 삼천평화점,,,,N,0.09,,,,,운영중
422409,짬뽕상회 전주점,,,,N,0.1,,,,,폐업
427353,햇살치킨 송천2호점,,,,N,0.07,,,,,미확인
439814,드림박스 전북대점,,,,N,0.15,,,,,폐업
444743,스시노백쉐프 전주송천90호점,,,,N,0.09,,,,,폐업
445510,손쿡 전주점,전라북도 전주시,안심식당,0.19,Y,0.15,0.34,4,,4.38,운영중
445533,곰갈비,전라북도 전주시,,0.1,Y,0.13,0.07,,,4.39,운영중
445535,어반스테이 전주점,전라북도 전주시,,0.08,Y,0.18,,,,3.5,운영중
445538,이비가짬뽕 전주효자점,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.29,운영중
445539,해마루 막회,전라북도 전주시,,0.1,Y,0.1,0.33,,,4.4,운영중
445545,오술차,전라북도 전주시,,0.1,Y,0.15,0.16,,,4.31,운영중
445546,아리가또맘마 전주신시가지점,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.29,운영중
445547,카페미아,전라북도 전주시,,0.1,Y,0.11,0.03,,,4.43,운영중
445548,부여통닭 전주도청점,전라북도 전주시,,0.1,Y,0.28,0.33,,,4.36,운영중
445554,참국수,전라북도 전주시,,0.1,Y,0.12,0.01,,,4.34,운영중
445557,수울술,전라북도 전주시,,0.11,Y,0.12,0.04,,,4.76,운영중
445558,써니네집 본점,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.31,운영중
445559,누룩꽃피는날 전주도청점,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.38,운영중
445561,빅맨,전라북도 전주시,,,Y,0.13,0.07,,,,운영중
445564,돈대박,전라북도 전주시,,0.09,Y,0.16,,,,4,운영중
445568,진주도가,전라북도 전주시,,0.1,Y,0.18,0.33,,,4.62,운영중
445575,현대옥 전주효자홈플러스점,전라북도 전주시,,0.09,Y,0.14,0.33,,,4.25,운영중
445578,원조황소곱창,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.4,운영중
445588,신포우리만두서곡점,전라북도 전주시,,0.09,Y,0.28,0.02,,,4.22,운영중
445592,일등낙지 전주본점,전라북도 전주시,,0.11,Y,0.17,0.33,,,4.87,운영중
445596,봉구스밥버거 경원점,전라북도 전주시,,0.1,Y,0.13,0.12,,,4.44,운영중
445599,송원정,전라북도 전주시,,0.09,Y,0.12,0.04,,,3.83,운영중
445601,가막골생국수,전라북도 전주시,,0.1,Y,0.12,0.06,,,4.47,운영중
445602,꽃마차살롱,전라북도 전주시,,0.09,Y,0.11,0.09,,,3.88,운영중
445605,전주성,전라북도 전주시,안심식당,0.1,Y,0.12,0.22,,,4.46,운영중
445606,가장맛있는족발 전주도청점,전라북도 전주시,,0.09,Y,0.11,0.33,,,4.13,운영중
445608,청하반점 신시가지점,전라북도 전주시,,0.09,Y,0.26,0.21,,,4.19,운영중
445609,엄마밥상,전라북도 전주시,,0.1,Y,0.1,0.02,,,4.41,운영중
445620,라노타,전라북도 전주시,,0.19,Y,0.15,0.34,4,,4.67,운영중
445622,짝태포차,전라북도 전주시,,0.09,Y,0.15,,,,4.25,운영중
445624,전주가정식백반,전라북도 전주시,,0.09,Y,0.12,0.11,,,4.18,운영중
445640,곱창폭식 전주신시가지점,전라북도 전주시,,0.1,Y,0.2,0.33,,,4.46,운영중
445641,햇살 도청점,전라북도 전주시,,0.1,Y,0.13,0.32,,,4.37,운영중
445659,한옥청정숯불갈비,전라북도 전주시,,0.1,Y,0.13,0.33,,,4.53,운영중
445664,친친,전라북도 전주시,,0.11,Y,0.15,0.1,,,4.75,운영중
445665,복돼지감자탕,전라북도 전주시,,0.1,Y,0.25,0.33,,,4.37,운영중
445666,한신포차도청점,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.41,운영중
445668,삼광,전라북도 전주시,,0.1,Y,0.11,0.23,,,4.42,운영중
445678,누룩꽃피는날 중앙점,전라북도 전주시,,0.09,Y,0.19,0.33,,,4.26,운영중
445679,또봉이통닭 서신점,전라북도 전주시,,0.09,Y,0.12,0.02,,,4.26,운영중
445682,춘천닭갈비비비리 전주대점,전라북도 전주시,,0.1,Y,0.12,0.09,,,4.39,운영중
445684,도싯골도청점,전라북도 전주시,,0.21,Y,0.15,0.36,5,,4.51,운영중
445687,갈매기야,전라북도 전주시,,0.1,Y,0.1,0.33,,,4.29,운영중
445688,진수곱창,전라북도 전주시,,0.1,Y,0.11,0.33,,,4.51,운영중
445689,더리터 전주고사점,전라북도 전주시,,0.1,Y,0.11,0.02,,,4.41,운영중
445693,예닮가,전라북도 전주시,,0.1,Y,0.12,0.22,,,4.5,운영중
445696,황금옥,전라북도 전주시,,0.1,Y,0.28,0.2,,,4.36,운영중
445699,오솔길,전라북도 전주시,,0.09,Y,0.12,0.01,,,4.13,운영중
445701,가정회관 3호점,전라북도 전주시,,0.1,Y,0.25,0.02,,,4.5,운영중
445703,시래청,전라북도 전주시,,0.21,Y,0.15,0.34,5,,4.4,운영중
445705,돔베초밥 효천점,전라북도 전주시,모범음식점,0.1,Y,0.32,0.33,,,4.29,운영중
445707,가마,전라북도 전주시,,0.1,Y,0.19,0.33,,,4.65,운영중
445712,매드헝그리,전라북도 전주시,,0.19,Y,0.16,0.44,4,,4.41,운영중
445717,부부콩나물국밥전문점,전라북도 전주시,,0.1,Y,0.11,0.33,,,4.49,운영중
445725,금빛통닭 안행점,전라북도 전주시,,0.09,Y,0.14,0.04,,,4.27,운영중
445735,못난이꽈배기 전주효자점,전라북도 전주시,,0.09,Y,0.12,0.17,,,4.25,운영중
445738,탐앤탐스 전주중앙점,전라북도 전주시,,0.18,Y,0.16,0.16,3.5,,4.4,운영중
445744,한스델리 전주삼천점,전라북도 전주시,,0.09,Y,0.13,0.09,,,4.25,운영중
445747,이디야커피 전주삼천중앙점,전라북도 전주시,,0.09,Y,0.26,0.09,,,4.15,운영중
445751,블랙내니커피숍,전라북도 전주시,,0.1,Y,0.11,0.07,,,4.29,운영중
445758,네오피자 전주완산점,전라북도 전주시,,0.09,Y,0.31,0.01,,,4.24,운영중
445761,한옥마을 커피로드,전라북도 전주시,,0.1,Y,0.12,0.14,,,4.34,운영중
445770,모과나무카페,전라북도 전주시,,0.1,Y,0.11,0.03,,,4.45,운영중
445771,고릴라커피,전라북도 전주시,,0.09,Y,0.11,0.02,,,3.94,운영중
445772,요거프레소 전주대점,전라북도 전주시,,0.11,Y,0.16,0.21,,,4.74,운영중
445773,프라우스,전라북도 전주시,,0.1,Y,0.19,0.03,,,4.47,운영중
445774,이디야커피 전북도청점,전라북도 전주시,,0.16,Y,0.37,0.14,3,,4.36,운영중
445782,와플란다스,전라북도 전주시,,0.1,Y,0.12,0.33,,,4.53,운영중
445783,이목대,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.7,운영중
445785,드롭탑 전주신시가지점,전라북도 전주시,,0.1,Y,0.18,0.19,,,4.46,운영중
445788,이디야 전주마전점,전라북도 전주시,,0.1,Y,0.16,0.19,,,4.64,운영중
445791,리틀하노이 효자점,전라북도 전주시,,0.1,Y,0.14,0.11,,,4.38,운영중
445792,아침정원,전라북도 전주시,,0.1,Y,0.12,,,,4.33,운영중
445794,밥스터 신시가지점,전라북도 전주시,,0.1,Y,0.19,0.33,,,4.47,운영중
445799,공차 NC백화점전주객사점,전라북도 전주시,,0.18,Y,0.16,0.36,4,,4.27,운영중
445800,이디야커피 전주서곡지구점,전라북도 전주시,,0.09,Y,0.29,0.02,,,4.24,운영중
445802,커피니중화산점,전라북도 전주시,,0.1,Y,0.12,0.19,,,4.35,운영중
445814, 천안당 호두과자,전라북도 전주시,,0.1,Y,0.14,0.07,,,4.42,운영중
445815,맘스브레드,전라북도 전주시,,0.18,Y,0.15,0.36,4,,4.3,운영중
445818,풍년제과 본점,전라북도 전주시,,0.1,Y,0.18,0.33,,,4.4,운영중
445819,뺑드파미유,전라북도 전주시,,0.1,Y,0.11,0.33,,,4.34,운영중
445823,처가집식당,전라북도 전주시,,0.1,Y,0.24,0.07,,,4.56,운영중
445824,추억과낭만,전라북도 전주시,,0.1,Y,0.1,0.08,,,4.53,운영중
445829,참맛흑돼지,전라북도 전주시,,0.1,Y,0.23,0.03,,,4.39,운영중
445832,신포우리만두 동산점,전라북도 전주시,,0.09,Y,0.27,0.03,,,4.15,운영중
445845,얌스 전주송천센트럴점,전라북도 전주시,,0.09,Y,0.27,0.07,,,4.14,운영중
445849,봉구스밥버거 송천점,전라북도 전주시,,0.09,Y,0.13,0.02,,,4.23,운영중
445850,아만두,전라북도 전주시,,,Y,0.13,0.33,,,,운영중
445863,코누코치킨송천점,전라북도 전주시,,0.1,Y,0.11,,,,4.38,운영중
445869,교촌치킨 송천점,전라북도 전주시,,0.09,Y,0.13,0.17,,,4.22,운영중
445870,감탄떡볶이 송천센트럴점,전라북도 전주시,,0.09,Y,0.11,0.08,,,4.25,운영중
445875,남문떡볶이,전라북도 전주시,,0.09,Y,0.25,0.17,,,4.27,운영중
445877,카페다잉,전라북도 전주시,,0.1,Y,0.2,0.33,,,4.66,운영중
445881,불타는낙지쟁반짜장,전라북도 전주시,,0.1,Y,0.29,0.02,,,4.51,운영중
445883,다슬기본가,전라북도 전주시,,0.09,Y,0.25,0.11,,,4.13,운영중
445884,커피홀릭 하가점,전라북도 전주시,,0.1,Y,0.12,0.07,,,4.33,운영중
445889,훈민정음,전라북도 전주시,,0.1,Y,0.11,,,,4.37,운영중
445893,자담치킨 전주송천점,전라북도 전주시,,0.09,Y,0.13,0.1,,,4.1,운영중
445895,바게트킹 동산점,전라북도 전주시,,0.15,Y,0.17,0.01,3,,3.81,운영중
445909,초담 불고기,전라북도 전주시,안심식당,0.2,Y,0.24,0.36,4.5,,4.5,운영중
445910,벌크커피아중점,전라북도 전주시,,0.1,Y,0.18,0.02,,,4.39,운영중
445912,으뜸순대,전라북도 전주시,,0.09,Y,0.25,0.17,,,4.24,운영중
445923,동대문엽기떡볶이 전북대점,전라북도 전주시,,0.1,Y,0.25,0.33,,,4.34,운영중
445925,하가생구이,전라북도 전주시,,0.1,Y,0.27,0.18,,,4.31,운영중
445928,건지포차,전라북도 전주시,,0.11,Y,0.16,0.17,,,4.8,운영중
445929,꿀밤,전라북도 전주시,,0.09,Y,0.12,0.09,,,4.13,운영중
445930,본죽 동산반월점,전라북도 전주시,,0.1,Y,0.27,0.02,,,4.36,운영중
445933,카페더빌리지,전라북도 전주시,,0.1,Y,0.11,0.23,,,4.36,운영중
445934,만나팥죽,전라북도 전주시,,0.09,Y,0.25,0.12,,,4.16,운영중
445935,멕시칸두마리치킨 동산반월점,전라북도 전주시,,0.09,Y,0.14,0.06,,,4.23,운영중
445939,리앤차우,전라북도 전주시,,0.1,Y,0.12,0.12,,,4.3,운영중
445942,부광양념족발구이뼈다귀탕,전라북도 전주시,,0.1,Y,0.12,0.08,,,4.34,운영중
445952,하서방뚝배기,전라북도 전주시,,0.09,Y,0.24,,,,4.25,운영중
445971,비상식량,전라북도 전주시,,0.1,Y,0.11,0.13,,,4.5,운영중
445972,다홍연어,전라북도 전주시,,0.1,Y,0.16,0.33,,,4.41,운영중
445974,맛본가,전라북도 전주시,,0.1,Y,0.12,0.18,,,4.34,운영중
445980,콩심이 양푼김치갈비전골,전라북도 전주시,,0.1,Y,0.1,0.07,,,4.33,운영중
445982,신전떡볶이 전북대점,전라북도 전주시,,0.1,Y,0.12,0.33,,,4.43,운영중
445988,맘스터치 전북대점,전라북도 전주시,,0.19,Y,0.15,0.34,4,,4.49,운영중
445989,양대감600,전라북도 전주시,,0.11,Y,0.11,0.33,,,4.8,운영중
445990,카페 퀜쳐,전라북도 전주시,,0.1,Y,0.21,0.33,,,4.44,운영중
445997,배스킨라빈스 전주동산,전라북도 전주시,,0.1,Y,0.16,0.08,,,4.36,운영중
446009,코코호도 송천점,전라북도 전주시,,0.1,Y,0.13,0.06,,,4.35,운영중
446012,먹자튀김,전라북도 전주시,,0.1,Y,0.11,,,,4.5,운영중
446013,오늘은뭐먹지,전라북도 전주시,,0.1,Y,0.11,0.01,,,4.31,운영중
446014,65도 커피,전라북도 전주시,,0.09,Y,0.1,0.21,,,3.98,운영중
446015,맥도날드 전주덕진DT점,전라북도 전주시,,0.1,Y,0.11,0.28,,,4.4,운영중
446472,커피의 온도,,,,N,0.14,,,,0.21,미확인
446622,몽e집콩나물국밥본점,,,,N,0.07,,,,,미확인
455474,익산닭집,,,,N,0.07,,,,,운영중
457064,24시 眞熟진숙 퓨전중화요리,,,,N,0.07,,,,,폐업
458269,문강정,,,,N,0.08,,,,0.15,폐업
459552,고기어때,,,,N,0.1,,,,,폐업
464069,원조중앙찹쌀호떡,,,,N,0.07,,,,,미확인
472876,수버거,,,,N,0.12,,,,,폐업
478495,푸드카페김밥천국 오송점,,,,N,0.12,,,,,운영중
480292,다와갈비 숯불갈비전문점 송천본점,,,,N,0.07,,,,,운영중
481697,층층제과,,,,N,0.07,,,,,운영중
481732,구쁘다,,,,N,0.1,,,,,미확인
483200,에스프레소팩토리,,,,N,0.15,,,,,운영중
485671,무로,전라북도 전주시,,0.08,Y,0.13,,,,3.67,운영중
485673,춘천닭갈비 비비리 삼천점,전라북도 전주시,,0.1,Y,0.1,0.16,,,4.32,운영중
485674,꼼앤닭,전라북도 전주시,,0.1,Y,0.13,0.32,,,4.41,운영중
485675,니어앤디어,전라북도 전주시,,0.1,Y,0.14,0.33,,,4.37,운영중
485689,목련을부탁해,전라북도 전주시,,0.15,Y,0.18,0.37,2.5,,4.47,운영중
485695,해뜨는마을,전라북도 전주시,,0.18,Y,0.15,0.34,4,,4.25,운영중
485702,본도시락 전주전북도청점,전라북도 전주시,,0.1,Y,0.14,0.01,,,4.39,운영중
485725,테이블나인,전라북도 전주시,,0.19,Y,0.17,0.32,4.5,,4.14,운영중
485728,"전주효자 맛찬들왕소금구이	",전라북도 전주시,,0.1,Y,0.17,0.33,,,4.42,운영중
485729,우미네 등갈비찜,전라북도 전주시,,0.1,Y,0.1,0.19,,,4.35,운영중
485732,무한리필돼지갈비,전라북도 전주시,,0.09,Y,0.25,0.33,,,4.26,운영중
485735,이디야 전주교대점,전라북도 전주시,,0.1,Y,0.3,0.03,,,4.42,운영중
485742,고향시래기,전라북도 전주시,,0.1,Y,0.12,0.33,,,4.4,운영중
485749,하참치,전라북도 전주시,,0.1,Y,0.12,0.16,,,4.58,운영중
485752,이지비,전라북도 전주시,,0.1,Y,0.16,0.33,,,4.51,운영중
485753,착한정육식당,전라북도 전주시,,0.09,Y,0.25,0.22,,,3.91,운영중
485754,교동국수,전라북도 전주시,,0.1,Y,0.26,0.33,,,4.43,운영중
485760,아프로,전라북도 전주시,,0.19,Y,0.19,0.34,4,,4.35,운영중
485762,전주현대옥 본점,전라북도 전주시,안심식당,0.19,Y,0.19,0.37,4,,4.4,운영중
